   223/299     4.13G   0.01188  0.006384         0   0.01827        22       640    0.8268     0.634    0.7117    0.4623   0.05511    0.0797         0
   224/299     4.13G   0.01155   0.00638         0   0.01793        18       640    0.8008    0.6558    0.7042    0.4604   0.05566   0.07956         0
   225/299     4.13G   0.01173  0.006384         0   0.01811         6       640    0.8175    0.6314    0.6915    0.4497    0.0557   0.07954         0
   226/299     4.13G   0.01145  0.006724         0   0.01818        13       640    0.8103    0.6367     0.701    0.4509   0.05579    0.0789         0
   227/299     4.13G   0.01159  0.006141         0   0.01773        12       640    0.8333     0.623    0.7113    0.4562   0.05528   0.07858         0
   228/299     4.13G   0.01151  0.006328         0   0.01784        14       640    0.8303    0.6233    0.7035    0.4518   0.05554    0.0796         0
   229/299     4.13G   0.01157  0.006132         0   0.01771        18       640    0.8181    0.6341     0.705    0.4588   0.05566   0.08091         0
   230/299     4.13G   0.01146  0.006066         0   0.01752        12       640    0.8304    0.6368    0.7026     0.454   0.05559    0.0811         0
   231/299     4.13G   0.01148   0.00652         0     0.018        25       640    0.8481    0.6205    0.7023    0.4556   0.05573   0.08138         0
   232/299     4.13G   0.01139  0.006337         0   0.01773        14       640    0.8362    0.6233    0.6994    0.4538   0.05524   0.08029         0
   233/299     4.13G   0.01135  0.006214         0   0.01756        10       640    0.7828     0.645    0.6935    0.4579   0.05554   0.07979         0
   234/299     4.13G   0.01141  0.006259         0   0.01766        26       640     0.811    0.6395    0.6924    0.4507   0.05574   0.07993         0
   235/299     4.13G   0.01142   0.00616         0   0.01758        40       640    0.8209    0.6341    0.6947    0.4511   0.05562   0.08036         0
   236/299     4.13G   0.01135  0.006048         0    0.0174        22       640    0.8102    0.6369    0.6912    0.4493   0.05573   0.08057         0
   237/299     4.13G   0.01094  0.006117         0   0.01706        28       640    0.8203    0.6314    0.6893    0.4526   0.05549   0.08057         0
   238/299     4.13G   0.01115  0.006423         0   0.01757         6       640    0.8267    0.6341    0.7007    0.4548    0.0556   0.07892         0
   239/299     4.13G   0.01102  0.006136         0   0.01715        24       640    0.8026    0.6612     0.701    0.4551   0.05559   0.07986         0
   240/299     4.13G   0.01131  0.005905         0   0.01722        24       640    0.8113    0.6531    0.6917    0.4527   0.05595   0.08092         0
   241/299     4.13G   0.01135  0.006235         0   0.01758        14       640    0.8503    0.6313     0.699    0.4527   0.05582   0.08012         0
   242/299     4.13G   0.01124  0.006252         0   0.01749        29       640    0.8113    0.6531    0.6935    0.4509   0.05584   0.08097         0
   243/299     4.13G   0.01117  0.006376         0   0.01754        18       640    0.8205    0.6442    0.6919    0.4502   0.05556   0.08075         0
   244/299     4.13G   0.01123  0.006232         0   0.01746        12       640    0.8327    0.6341    0.6915    0.4503   0.05524   0.08123         0
   245/299     4.13G   0.01131  0.006367         0   0.01768         9       640    0.8304    0.6368    0.6964    0.4523   0.05487    0.0814         0
   246/299     4.13G   0.01105  0.006467         0   0.01752         9       640    0.8188    0.6368    0.6961    0.4547   0.05452   0.08198         0
   247/299     4.13G   0.01083  0.005945         0   0.01678        13       640    0.7735    0.6477    0.6927    0.4599   0.05482   0.08209         0
   248/299     4.13G   0.01106  0.005855         0   0.01692        24       640    0.8395    0.6098    0.6855    0.4492   0.05511   0.08199         0
   249/299     4.13G   0.01093  0.006185         0   0.01712        45       640     0.823    0.6179    0.6894    0.4567   0.05502   0.08194         0
   250/299     4.13G     0.011  0.005941         0   0.01694        15       640    0.8266    0.6206    0.6899    0.4569   0.05516   0.08221         0
   251/299     4.13G    0.0109  0.006151         0   0.01706        18       640    0.8382     0.607    0.6833     0.456   0.05528   0.08272         0
   252/299     4.13G   0.01081  0.006157         0   0.01697        18       640    0.8303    0.6233    0.6903    0.4558    0.0551   0.08199         0
   253/299     4.13G   0.01097  0.005907         0   0.01688         7       640    0.7915    0.6585    0.6892    0.4556   0.05548   0.08186         0
   254/299     4.13G   0.01093  0.006265         0   0.01719        13       640    0.7788    0.6585    0.6881     0.456   0.05555   0.08189         0
   255/299     4.13G     0.011  0.006082         0   0.01708        37       640    0.8054    0.6504     0.691     0.453    0.0555   0.08165         0
   256/299     4.13G   0.01053  0.006055         0   0.01659        26       640    0.7827     0.664    0.6914    0.4547   0.05545   0.08187         0
   257/299     4.13G   0.01077  0.005602         0   0.01637        18       640    0.8171    0.6423    0.6858    0.4474    0.0554   0.08245         0
   258/299     4.13G    0.0107  0.006031         0   0.01673        31       640    0.8058    0.6423    0.6865    0.4521   0.05555   0.08243         0
   259/299     4.13G   0.01048  0.005977         0   0.01646        18       640    0.8066    0.6341    0.6856    0.4516   0.05575   0.08271         0
   260/299     4.13G   0.01046  0.005785         0   0.01625         9       640    0.7998    0.6396    0.6819    0.4494   0.05596   0.08268         0
   261/299     4.13G    0.0104    0.0059         0    0.0163        16       640    0.7995    0.6531    0.6864    0.4501   0.05579   0.08239         0
   262/299     4.13G    0.0104  0.005898         0    0.0163        13       640    0.7781    0.6558    0.6861    0.4504   0.05536   0.08271         0
   263/299     4.13G   0.01054  0.005979         0   0.01652        17       640    0.7813    0.6585    0.6894    0.4511   0.05505   0.08334         0
   264/299     4.13G   0.01045   0.00573         0   0.01618        10       640    0.7641    0.6585    0.6871    0.4523    0.0551   0.08385         0
   265/299     4.13G   0.01075   0.00597         0   0.01672        13       640    0.7748     0.664    0.6953    0.4519   0.05496   0.08389         0
   266/299     4.13G   0.01065  0.005956         0    0.0166        16       640    0.8116     0.642    0.6948    0.4558   0.05475   0.08332         0
   267/299     4.13G   0.01011  0.005771         0   0.01588        27       640    0.8197    0.6531    0.6946     0.458    0.0551   0.08313         0
   268/299     4.13G   0.01059   0.00589         0   0.01648        17       640    0.8012    0.6558    0.6978    0.4604   0.05484   0.08284         0
   269/299     4.13G   0.01051  0.006197         0   0.01671        30       640    0.7941    0.6585    0.6956    0.4597   0.05472   0.08296         0
   270/299     4.13G   0.01032  0.005679         0     0.016        35       640    0.8116    0.6423    0.6928    0.4576    0.0548   0.08303         0
   271/299     4.13G   0.01043  0.005984         0   0.01642        24       640    0.8116    0.6423    0.6934    0.4542   0.05475   0.08264         0
   272/299     4.13G   0.01085  0.005892         0   0.01674        12       640    0.8794    0.6124    0.6935    0.4554   0.05456   0.08316         0
   273/299     4.13G   0.01051  0.006037         0   0.01655         7       640    0.8339     0.626     0.694    0.4546   0.05474    0.0836         0
   274/299     4.13G   0.01023  0.005541         0   0.01577        18       640    0.8161    0.6504    0.7006    0.4584   0.05469    0.0831         0
   275/299     4.13G   0.01023  0.005766         0   0.01599         7       640    0.8059    0.6638    0.6985    0.4547   0.05482   0.08363         0
   276/299     4.13G   0.01019  0.005691         0   0.01588        11       640    0.8363    0.6368    0.6932    0.4577   0.05483   0.08395         0
   277/299     4.13G   0.01023   0.00587         0    0.0161        10       640    0.8356    0.6341    0.6948    0.4603   0.05471   0.08399         0
   278/299     4.13G   0.01041  0.005872         0   0.01628        26       640    0.8528    0.6287    0.6946    0.4585   0.05494   0.08434         0
   279/299     4.13G   0.01029  0.005832         0   0.01612        18       640    0.8163    0.6504    0.6932    0.4565    0.0548   0.08353         0
   280/299     4.13G   0.01015  0.005554         0   0.01571         9       640    0.8269    0.6474    0.6874    0.4559    0.0551    0.0837         0
   281/299     4.13G   0.01049  0.005787         0   0.01627        21       640    0.7973    0.6504    0.6897    0.4578   0.05491   0.08396         0
   282/299     4.13G   0.01017   0.00595         0   0.01612        23       640    0.8233    0.6313    0.6925    0.4545   0.05485   0.08403         0
   283/299     4.13G   0.01023  0.005818         0   0.01605        25       640    0.8501     0.615    0.6921     0.457   0.05463   0.08369         0
   284/299     4.13G   0.01042  0.005841         0   0.01626        29       640    0.8165    0.6396    0.6917    0.4575   0.05486   0.08387         0
   285/299     4.13G   0.01047  0.006001         0   0.01647        30       640    0.8251    0.6394    0.6879    0.4552   0.05485   0.08397         0
   286/299     4.13G   0.01018  0.005651         0   0.01583         9       640     0.808    0.6504    0.6901    0.4548   0.05479   0.08373         0
   287/299     4.13G   0.01019  0.005659         0   0.01585        18       640    0.7865    0.6694    0.6853    0.4523   0.05521   0.08477         0
   288/299     4.13G   0.01042  0.006097         0   0.01651        26       640    0.7915    0.6585    0.6861    0.4502   0.05495   0.08422         0
   289/299     4.13G   0.01034  0.005906         0   0.01624        32       640     0.777    0.6611    0.6913    0.4556   0.05497   0.08401         0
   290/299     4.13G   0.01025  0.005678         0   0.01592        11       640     0.765    0.6721    0.6866     0.454   0.05478   0.08451         0
   291/299     4.13G   0.01035  0.005842         0    0.0162        30       640     0.782    0.6611     0.688    0.4577    0.0548   0.08429         0
   292/299     4.13G  0.009962  0.005806         0   0.01577         8       640    0.7901    0.6531    0.6903    0.4558   0.05487   0.08457         0
   293/299     4.13G   0.01004  0.005653         0   0.01569        34       640    0.8068     0.645    0.6879    0.4583   0.05499   0.08456         0
   294/299     4.13G  0.009962  0.005323         0   0.01528        38       640    0.8298     0.634    0.6877    0.4534   0.05517   0.08481         0
   295/299     4.13G  0.009692  0.005673         0   0.01537        14       640    0.8102    0.6477    0.6921    0.4598   0.05498   0.08488         0
   296/299     4.13G  0.009984  0.005709         0   0.01569        13       640    0.8424    0.6231    0.6887     0.452   0.05479    0.0846         0
   297/299     4.13G   0.01012  0.005506         0   0.01563        17       640    0.8256    0.6287    0.6846    0.4536   0.05468   0.08567         0
   298/299     4.13G  0.009764  0.005703         0   0.01547         6       640    0.8198    0.6287    0.6855    0.4532    0.0547   0.08542         0
   299/299     4.13G  0.009947  0.005833         0   0.01578         5       640     0.811    0.6394    0.6939    0.4573   0.05435    0.0851         0
